4407	7114	4
5093	9324	5
887	903	4
89	1382	2
5262	11106	4
1862	6949	4
719	3074	4
4492	18494	5
746	3419	4
4193	3377	5
4033	16692	3
2711	16743	5
4196	7486	4
437	8523	4
5024	14619	4
3784	7760	3
2969	11297	5
1413	12979	5
864	13368	5
311	9004	5
3671	3678	5
1056	4568	5
3083	7767	4
4313	10411	5
261	3579	4
2875	10125	5
23	1817	5
826	13267	5
2260	17662	4
342	92	4
3927	5407	4
2369	8688	5
4000	7026	5
3817	5123	2
10	431	5
194	5801	2
3057	14394	4
2659	8330	5
3165	1673	4
1678	2376	3
719	156	2
1356	12311	3
1084	3584	3
719	2953	3
263	8171	4
2237	8376	5
62	1932	5
426	10745	4
3500	2758	3
1845	10797	5
813	13166	4
4600	15505	5
1584	13134	5
3058	16405	5
3828	1255	3
514	8805	5
257	7903	5
2966	14776	5
880	1510	5
2195	5065	3
729	10711	5
3338	14344	5
3645	9910	4
3421	4648	4
1615	6945	5
1162	3584	4
3376	11135	5
362	970	5
4299	10944	4
3489	16594	5
88	181	5
92	4128	4
8	530	5
4026	18288	5
832	2443	3
3489	6828	5
396	2731	4
5202	15099	5
467	4094	4
1035	3457	5
2456	10492	2
562	8757	2
5246	18983	3
5101	14470	5
1608	14023	5
3033	1918	5
992	14052	5
4754	5486	5
297	649	2
140	5092	1
1862	4871	4
2559	10707	5
714	6015	4
249	7496	5
704	2510	5
32	2094	4
2216	778	4
2103	2690	4
2546	8119	5
2708	10572	4
4076	9365	5
2191	7229	4
1323	5518	5
396	10304	5
2633	2521	4
2217	894	4
3791	7029	5
2480	6471	1
617	4995	4
1056	2856	3
1898	9286	5
314	1736	5
1046	499	3
280	8649	1
964	3219	4
510	3783	5
4950	6347	4
558	2698	3
1898	9231	5
3101	920	2
3362	6204	1
1397	4312	5
293	2575	4
5048	211	3
2436	14805	5
4044	7547	5
2654	16250	4
319	6421	4
997	7560	4
4799	14858	2
562	7055	2
892	13599	5
2659	14606	4
2625	8172	5
3202	400	5
758	12998	3
2855	2962	4
1313	403	5
2079	13310	3
1417	9345	5
4050	4059	5
3145	6467	3
2485	16064	4
1644	3678	4
1616	496	5
1277	15334	5
1046	8380	3
2208	7451	3
2155	6303	4
2335	11370	4
3405	8180	5
69	3625	4
249	7453	5
5126	15997	4
4877	15008	4
2228	4427	4
922	5934	5
2122	13916	4
3861	2341	5
4979	10685	4
2588	9256	4
250	7629	4
280	3247	5
4621	17630	3
5062	10741	5
4950	15162	3
729	3248	4
1923	10137	4
3226	896	5
249	7559	4
1162	14891	5
1046	4262	4
1350	13628	2
3008	2284	4
1052	1779	3
4346	8552	3
5048	7711	3
4571	17896	3
263	7339	3
2559	4885	5
4900	4493	5
1861	1581	5
126	328	3
375	10139	4
1559	12563	5
2708	17665	5
3001	2239	5
3130	1754	4
1358	12431	4
1781	5982	4
2241	10328	5
3483	17478	4
2708	8275	2
2800	7086	5
1107	11485	4
868	3364	5
1693	9728	4
3609	8484	5
1308	15423	5
231	4447	5
293	3049	5
321	2197	5
2259	9036	5
2335	10303	3
4562	674	4
3548	7780	1
3489	7441	4
1039	2059	4
4479	18162	4
3784	537	4
3262	11899	1
1135	8946	5
1083	7513	4
2754	3256	5
816	7188	5
169	5585	4
3817	8137	5
3397	584	5
3170	1288	5
2493	2800	4
1279	3706	5
197	478	5
2842	1601	3
981	11410	4
3232	727	4
331	6973	1
188	1210	3
1072	881	5
1600	9271	5
4676	14437	4
238	7124	5
2786	15926	2
4976	16506	3
3984	16771	5
5150	12994	4
1248	8187	5
2546	11955	5
1039	1512	1
558	9860	4
2597	18220	5
192	1970	5
4979	9655	4
4996	10240	3
1046	2868	5
168	5556	4
324	2824	5
227	6834	4
2708	17653	2
307	3217	4
5161	9990	4
4540	14067	2
3450	15302	5
2652	1235	5
2469	3508	5
761	13010	4
404	10447	4
704	4067	4
622	12125	4
1879	1695	5
3001	5185	5
4244	15904	3
1653	16331	5
2219	4065	1
2569	12696	4
3139	8065	5
4414	10086	1
4540	15718	5
3483	18639	4
1491	7977	5
3378	8525	5
1771	11377	3
2283	1771	5
1399	2819	5
3421	9567	5
16	1132	5
2713	17899	1
416	9893	4
127	4791	5
2179	3505	5
4128	12565	5
2712	8292	4
486	5610	3
2039	8811	5
473	6429	3
60	2951	5
3439	8285	5
2216	15316	4
4540	1252	4
1542	252	3
734	882	4
1039	3121	3
3148	1927	3
2512	14109	2
366	10083	1
3485	16319	4
4901	18426	1
979	1276	4
2492	2111	4
346	4610	4
2546	18121	5
5258	11647	4
2136	13315	3
4445	5697	4
2097	17241	5
1046	14508	3
5126	19244	5
3583	13374	4
4946	11379	3
4776	8568	5
5033	14396	5
24	1857	4
1226	11809	5
1046	12827	4
3442	13792	4
34	2160	4
876	4125	2
4546	4959	5
1757	680	3
3043	11044	1
4376	4817	4
3799	955	4
1600	2296	2
1043	864	4
2307	407	5
4181	14302	5
1055	201	5
2560	6710	4
103	4346	5
3395	7713	5
426	10710	4
601	11478	4
2249	8154	5
3718	2908	4
3957	862	5
3797	8245	4
3627	14975	3
293	960	4
250	7635	5
5221	18394	1
120	1021	4
1616	12203	4
1899	11839	4
926	8795	3
2144	16111	5
4713	9550	2
2618	7739	3
2637	2538	4
973	3475	4
235	1047	4
722	4264	2
805	12702	4
2241	11962	4
997	8595	5
4373	14655	5
2287	15695	4
4063	14824	5
3315	8149	3
1305	8569	4
3745	15500	1
4386	7725	5
1814	8858	5
1284	3803	5
1056	10191	4
890	6440	5
786	2126	5
194	803	5
1001	14110	4
2924	18817	4
1878	12204	5
465	276	5
1363	7171	4
321	6542	4
188	5898	5
3137	272	5
612	795	4
1408	12625	5
3799	2330	5
3148	1498	4
3904	17761	4
5130	8880	5
3483	16192	5
3483	7609	4
5040	2840	4
4565	16273	4
366	5340	5
302	5966	3
2279	13710	5
2297	3417	4
719	3636	2
1018	11134	3
698	10407	4
428	8609	5
1163	13490	4
2595	18126	5
2352	4537	5
5213	13969	5
365	3277	5
2905	18087	3
1046	4654	4
4589	18254	1
665	829	3
1380	1927	5
1068	976	4
1242	11181	5
365	374	4
1202	10774	5
4233	15099	5
1803	4339	5
3387	992	4
2763	16521	3
1914	1599	5
4840	14841	5
865	3192	5
341	3704	5
421	10614	4
4897	7933	5
3525	19100	4
396	10303	5
62	2976	4
227	1265	1
263	1098	4
1995	17007	4
2681	16952	5
2287	2522	4
2080	9434	5
4979	15194	3
3487	7142	5
1394	15718	5
2625	12144	4
2358	2397	4
34	2150	5
10	719	4
1562	16027	3
4184	716	5
666	191	2
2363	9439	5
3438	4748	4
236	3719	3
2435	9222	5
296	7065	3
2702	10711	4
2334	12060	4
1737	5322	5
1034	10116	5
2678	8226	5
1105	8919	5
2712	10666	4
566	2917	5
3223	3283	3
65	1191	3
5211	15099	5
1457	15378	3
1430	13989	5
298	3324	5
3717	5961	2
2008	14961	4
408	10547	4
1062	8657	1
134	4910	4
2618	15718	5
2795	1739	4
4381	5242	5
578	4238	3
2647	16750	4
4300	10723	5
2247	7551	5
2802	4060	5
3005	464	5
16	1402	5
5265	19117	5
5015	1877	5
1537	3854	4
2559	7513	3
2053	5547	2
1271	15307	5
4457	2884	4
865	13071	5
2019	966	5
1806	1441	4
1612	6231	1
5048	16695	4
616	12097	1
1682	3342	5
4441	12163	5
3879	6039	5
3469	5322	5
2364	14679	4
2981	14847	5
2190	10790	5
5139	17577	2
249	7429	4
42	2452	5
2332	11660	4
570	7878	4
2500	5103	5
425	8132	4
2813	1992	5
3389	4560	5
5192	11247	3
1867	9581	4
425	43	5
1388	3607	5
1025	8832	5
4682	12619	5
4072	7667	3
336	327	5
4072	18348	4
1104	12249	4
4934	9069	5
4165	3674	3
5268	15101	5
723	10524	4
973	6925	4
2546	2033	5
1665	1742	2
2618	8239	4
1062	12739	3
1644	15332	4
2464	8151	4
283	7191	5
32	1058	2
192	6210	3
3869	2056	5
4725	8064	5
28	1948	4
4660	14469	5
955	11932	4
1987	1469	5
623	385	3
3806	18837	4
2216	17438	5
4582	9239	5
4602	7614	5
4363	18166	5
1908	3421	2
4109	16891	5
1979	11918	5
3061	8578	5
2246	2208	4
238	7104	4
696	108	3
16	1314	4
1693	9809	2
3052	17650	4
3224	15104	4
327	2373	3
719	4964	1
4901	10187	3
4400	2721	4
2777	5597	5
290	8796	5
508	2199	4
134	4271	5
1909	13507	5
1131	1153	4
3342	757	4
2514	8146	4
2530	3221	4
3786	11639	4
5101	7144	1
4650	11142	5
421	5895	5
2647	12994	5
1030	4905	3
4844	6176	3
2249	2470	5
2144	16988	4
4567	16825	5
1679	7063	3
4050	13577	5
4866	19119	1
1228	13094	5
4652	7147	1
2648	8311	3
2181	6266	5
3982	3455	5
1691	896	5
281	4489	5
3409	16892	5
11	1047	5
3829	1328	5
3442	9328	4
412	5373	5
1199	8999	4
4486	4610	5
2777	301	5
4027	15524	5
3190	2438	3
1034	18	3
249	5599	5
2672	6838	5
921	13709	4
3409	15668	5
522	11426	5
4504	5330	3
993	10393	4
1644	859	5
318	9049	4
2604	18278	5
1162	4954	5
4076	3131	5
1390	6365	5
2516	2711	5
2545	17354	4
596	2438	4
4667	19008	2
2184	14837	5
1565	13390	5
531	3434	5
2604	410	1
1600	16113	3
4004	12580	5
2386	3830	3
1034	3989	3
642	3825	3
2645	894	4
143	5168	4
612	7299	5
2559	15975	5
3811	4065	1
2309	943	2
2692	14840	3
3408	18950	5
4028	16104	4
1363	8531	5
2041	12920	1
2223	8271	2
2197	1727	1
849	2251	5
4992	17936	3
3558	2075	5
407	3388	5
5015	8385	5
4418	6195	5
163	5409	5
167	5540	4
71	3226	3
1256	15233	5
5238	2513	5
3366	12395	5
3421	16745	4
226	6759	4
1495	15932	5
4034	788	5
690	8407	4
1039	3486	4
341	586	4
64	3153	4
2785	2347	5
4371	9077	5
7	503	5
3148	5778	5
428	7954	5
4840	967	2
2270	16722	5
825	8998	5
3832	9890	5
2530	1136	4
3421	14407	4
3470	7138	1
2534	6427	4
259	888	4
1104	31	5
4955	17855	4
3094	7470	3
560	2457	2
2356	2102	5
3868	8539	5
2216	9972	5
2656	5642	5
2653	14475	2
722	7434	3
4265	2942	4
1004	14119	5
901	118	5
2255	13787	4
1039	5012	4
2759	14628	5
3813	1861	5
188	5965	4
1304	9377	4
1459	7173	5
393	3253	4
517	755	5
1463	933	2
4599	7147	4
1856	2956	4
74	3805	5
1376	5214	5
964	5762	4
5094	15807	4
740	4643	5
719	178	4
2739	14999	4
2965	18006	5
3128	10649	4
308	3444	5
134	5021	4
2412	11629	1
1678	9676	3
2634	15019	5
4096	19128	4
1039	2612	4
5000	5290	4
2250	15745	5
3488	10061	4
1376	2363	5
2302	7690	5
3329	12616	4
1992	962	1
1252	15211	5
1054	8580	1
3795	7113	5
3431	9567	5
714	1575	3
216	1678	5
2899	1810	4
1956	3682	5
2710	16606	4
2191	10897	2
4600	8880	4
1956	11494	5
865	13401	5
1057	2824	4
2692	15524	5
2124	494	5
3197	697	5
1376	8559	5
5054	18027	5
24	1851	4
4586	13688	5
1936	13813	5
2708	18649	4
4019	8179	4
4585	8669	5
728	6459	4
3376	14291	4
2520	11658	5
4041	17540	5
1531	8219	5
271	5620	5
4692	969	4
1431	14569	2
4958	2883	5
2574	14146	3
2474	5507	1
4554	8187	5
678	7828	5
1407	14658	5
188	3540	3
2879	13276	4
426	8703	5
2611	3455	5
4444	9022	4
9	598	5
1110	6279	4
2208	15178	3
4529	850	5
2249	269	5
2615	5516	5
4095	5822	3
882	11481	4
4692	5944	5
5161	12305	5
4510	1692	5
2708	7389	3
669	68	5
4846	9874	4
5063	2786	4
4901	18500	1
2106	2758	5
3875	7903	5
4807	14027	4
869	2826	5
860	12614	5
2238	13750	4
381	4697	2
3346	9829	4
2769	11745	5
693	7800	4
19	1677	5
1491	13402	4
3201	6427	5
1175	708	4
722	5002	3
466	6421	4
3491	8148	4
1762	960	4
5005	11486	4
2595	464	5
1899	3852	5
730	2440	5
4233	8329	4
2515	2126	5
2770	3509	4
719	12705	3
1888	5979	4
392	10009	5
16	1540	5
141	5132	5
280	8666	5
1350	15521	2
1862	5322	5
1595	1578	5
34	2153	5
626	12167	3
3991	12674	4
1910	8880	5
4564	16883	5
3046	5756	5
4610	14415	5
449	10358	5
5054	3920	4
1162	1534	4
1131	277	5
1948	9896	5
4272	2275	5
2079	8116	5
4595	19007	4
3190	10819	4
999	2941	4
3439	16891	5
4582	18291	5
337	3186	3
3044	6024	5
5052	10240	3
257	272	4
3417	18455	5
3865	8109	5
262	7991	5
2504	11494	4
4402	18208	4
249	268	2
3362	10418	4
346	5634	5
2674	16469	5
623	8084	4
951	4509	4
3409	16083	5
1468	881	5
1205	15031	5
2155	9784	5
65	3468	5
4190	14491	5
4452	13622	5
4827	18274	4
2712	8368	4
1205	7395	4
1802	16521	5
1909	7547	4
519	11398	3
537	10871	3
1062	2479	4
700	5569	4
263	4196	4
407	4718	4
1439	11830	4
2770	12773	5
1266	7584	5
4106	5382	3
1862	7579	4
4652	9565	4
1258	10313	5
2122	7474	5
1612	15951	5
74	1346	1
3005	16870	5
4786	16622	3
2777	18535	4
4786	18476	5
5208	4530	2
1213	1374	5
2619	12904	4
9	600	5
1377	7589	5
3768	11203	5
1693	12004	5
2692	9871	4
2618	12827	3
3115	10927	4
851	5144	4
1573	5432	5
1125	3663	5
2214	1693	5
3023	2960	5
4837	11903	3
256	7475	5
2681	8258	5
60	2956	4
5232	271	5
2638	14384	1
2657	12200	5
1222	6218	4
3986	8232	5
914	2311	5
2681	8237	5
2552	912	5
4624	15540	3
5048	8218	4
2247	11097	5
3469	11631	5
2699	18624	3
3842	7526	5
1492	6634	5
4074	269	4
4058	16380	5
4671	9581	4
683	1933	4
1	173	5
1909	5226	5
5138	7452	5
2217	17454	1
1862	7586	4
2085	10004	2
2437	10447	5
401	9882	4
2433	5642	2
2307	10356	2
865	4606	5
1679	2513	4
404	7541	5
1703	1612	5
338	4437	4
20	1721	5
3869	3450	4
4307	15490	4
2130	10769	4
3988	12321	4
2511	889	5
2507	2950	5
718	6990	5
323	450	4
1374	7417	4
4820	7217	5
864	254	5
4451	10343	5
4832	18255	3
2659	4871	5
67	3562	4
1030	4274	3
34	352	5
3351	18975	5
551	6437	5
3484	4674	1
3406	11470	5
4289	4553	3
3410	17443	4
1261	9869	5
60	1274	2
1253	513	5
1134	3366	5
312	2776	5
1819	410	5
4606	13673	5
2698	16739	5
2659	16607	4
2456	6014	4
1264	10981	4
2364	10901	4
2450	337	4
1963	3680	2
4452	13297	5
2456	15929	4
4473	394	5
59	2851	5
28	1955	4
3487	1773	4
2691	15302	4
10	982	4
1046	12949	4
47	1971	2
638	2014	5
2556	17430	5
5200	12918	4
980	5041	5
2681	11839	3
266	3874	5
928	6281	5
1670	8595	4
4832	286	4
1363	11475	5
4294	8092	1
2611	614	5
251	7704	4
4059	2248	5
1710	16424	5
1207	6364	5
64	515	2
2248	14435	4
4804	5452	4
1618	1903	3
1039	3374	3
1256	8848	5
1958	15862	4
1351	15526	5
4763	502	5
2493	10086	3
133	4891	2
2677	18530	2
4840	15124	5
98	4270	4
2435	3927	5
1159	1299	5
406	2228	3
164	2980	4
754	4625	5
1626	15644	4
3715	19157	4
181	5761	5
3425	8560	2
4638	13507	5
3820	3662	2
4613	18355	5
3272	2956	5
790	944	5
3396	15974	5
255	7868	4
318	2074	5
1908	16545	5
333	6961	5
2870	6649	5
1956	14858	3
3071	14557	5
1615	16171	4
3488	19116	4
64	3266	5
2525	4658	5
1520	9616	5
831	6287	5
4752	18302	5
1185	5552	5
9	582	3
190	1553	5
3937	12214	5
4763	19002	4
5034	13673	5
4769	8360	4
5028	3001	4
4604	16695	3
3401	5322	5
1575	14585	5
263	8114	2
16	1514	5
4354	9322	5
4602	14406	5
64	3074	5
1205	9948	2
4255	1173	4
1469	2818	5
235	265	3
3998	8497	4
4128	3436	5
1034	153	4
169	5572	3
4098	4527	4
3101	14520	5
2485	8025	4
125	4699	5
18	1669	5
700	12554	5
274	8611	5
973	13963	3
321	1995	5
725	3061	4
430	6925	5
1772	9667	5
1656	11458	5
4211	11683	4
2042	3420	5
180	352	5
1222	15107	4
1039	3656	1
402	2348	3
4548	16537	5
1006	8152	3
387	10250	5
3099	13558	5
299	2010	2
3061	895	4
509	10936	4
887	1459	5
2859	18252	5
3296	8719	5
3536	4634	5
5065	16013	5
4540	8291	3
3652	3657	2
943	1297	4
4763	7653	4
719	3433	2
2338	4565	1
1363	1936	3
496	11224	5
1514	1676	5
826	106	5
466	2519	4
1541	11835	5
1623	16226	4
1644	8226	4
1432	7198	5
2688	11561	4
1813	6406	5
632	5978	2
2357	10378	1
1415	2755	3
2712	16594	4
1308	13325	3
4012	1828	3
1633	6114	5
5005	7689	4
4101	7444	4
1083	13782	3
1195	14964	5
423	1441	3
3207	10854	3
1039	3055	5
1434	6143	5
3671	4132	3
1030	3240	5
2103	11820	5
1512	12462	4
866	12021	5
4784	10469	4
1101	9911	5
369	9986	4
2036	914	4
1331	9134	5
1596	1692	5
4259	4242	4
333	6944	5
501	11240	3
2762	8135	5
2642	12667	5
1530	8027	5
2268	17690	3
534	11480	4
1005	1831	4
4409	14873	5
64	306	3
2776	18747	5
937	13774	5
1295	4279	4
3191	10336	5
4736	7852	5
4917	5380	5
267	8464	5
3123	12843	4
4477	4887	1
2556	7778	5
2439	13426	5
113	4520	5
1554	5156	4
5054	877	2
1228	15128	5
3796	6097	5
1132	9512	3
541	5352	5
662	978	5
1363	15610	5
1532	5547	5
414	7907	5
2287	17748	4
1157	7739	1
2357	5077	5
4838	17183	5
973	13960	3
1888	5449	4
4770	4828	5
3481	10500	5
186	694	5
1952	3855	5
164	5452	4
1821	16595	2
1873	6234	4
949	3660	5
4677	17747	3
2647	17644	4
3726	805	4
542	2826	5
4999	4299	5
4620	4299	3
436	10856	5
2491	10492	4
2324	1087	5
4562	8673	4
4617	10478	3
4754	4059	4
4595	13511	5
13	1172	4
737	9939	5
1032	11225	5
2556	10086	1
4763	17706	5
951	4588	4
403	10401	4
892	8971	5
5142	16985	5
74	451	3
4606	13864	4
240	5529	5
396	3759	5
3043	7295	5
22	1779	3
1898	362	1
627	12210	4
761	3958	5
2843	18767	5
1363	432	5
875	7080	5
4255	12188	4
2085	9272	5
3355	11937	4
2594	1764	3
1844	12542	4
3348	8193	4
3372	4492	5
265	8414	5
1573	11372	5
4879	4530	4
263	8124	4
4519	4063	5
2560	17481	4
232	6972	4
387	3233	5
1900	968	3
1899	10850	4
522	9786	5
5067	3124	4
321	2262	5
4135	12180	4
2651	18422	5
3201	569	3
3578	3007	5
3513	7455	1
49	468	5
2433	3446	5
2757	7531	5
1956	12842	4
1505	1025	3
482	3710	3
9	586	4
2695	9073	4
2564	8549	5
2050	7601	4
369	10099	5
2487	9396	4
537	4046	2
862	9702	4
4028	245	4
2686	11336	3
1602	7471	3
2587	15068	5
5048	17922	4
4167	11382	5
4217	13032	3
1228	3235	4
4901	13795	5
3710	5428	4
693	11027	2
719	1263	3
189	6060	4
1400	11504	5
690	1982	5
692	1161	4
4979	15789	3
2049	13845	5
1769	8466	5
881	12926	5
188	3948	5
2553	18147	5
907	8716	2
3476	4191	4
4332	14054	5
1366	1903	3
722	11491	3
466	3006	4
3645	19155	4
3548	826	5
4845	15435	5
1081	2428	5
5011	14479	3
1062	6076	3
1642	5925	3
3400	17131	5
1163	13940	4
5132	12267	4
4012	17454	4
2409	5152	2
155	5330	5
3860	4744	4
3434	8111	4
2518	12855	3
1771	15129	3
4246	16947	2
4025	4359	5
566	2904	5
791	4856	4
4494	11679	5
1328	1579	5
10	785	4
4566	17242	5
2869	16820	1
4789	18966	3
2653	13119	5
1001	11435	5
1897	10425	4
887	13534	4
4053	2608	5
4584	15708	4
1327	3469	4
1694	4198	5
2459	1049	4
4424	17048	4
1131	12863	4
4671	14792	5
1304	3275	5
3958	3649	3
2638	15820	1
693	2879	3
1436	4004	5
3896	16121	4
969	13256	5
16	1578	5
1756	13963	3
1046	286	4
64	3155	3
2658	7073	5
1157	14853	5
740	12928	5
3558	3479	5
2806	12911	4
510	9587	2
786	8782	2
4889	9076	4
10	1014	4
1363	7715	5
3791	17247	5
3365	14068	5
604	10019	5
2364	897	3
4053	16336	5
64	3066	3
2708	3000	4
4259	5557	5
4413	4828	5
3320	854	3
4075	838	5
3421	15599	5
3649	16275	5
4757	10479	4
1406	6166	5
797	9318	5
425	2597	4
1952	2244	5
189	4263	2
16	1599	5
2538	5858	5
572	781	5
120	4666	5
3734	16743	5
24	1838	5
4208	10044	5
1909	9455	5
4295	11959	5
1556	3347	4
3328	8349	4
266	1365	4
333	2234	5
139	2727	5
4217	11547	1
3421	8006	4
3124	18919	4
3801	9806	5
2553	17703	5
2121	5524	5
3304	5594	4
1062	523	4
475	9085	4
2952	8255	5
1319	7860	5
1208	7785	1
4030	9222	5
387	10259	5
262	7994	4
4516	382	5
1621	5557	5
263	5152	4
2712	18542	4
798	9276	5
5166	8259	5
964	9240	4
880	764	4
1241	13845	5
3354	16843	5
2953	278	3
300	8931	3
4416	11745	4
4887	11135	5
3049	18652	5
5086	19264	5
2486	3701	5
2580	11891	3
2337	17799	4
267	8454	4
1062	9660	5
405	9178	4
392	10270	4
2540	10124	5
325	6891	5
3015	2298	5
2709	11258	5
4502	16036	5
259	4597	4
3476	9416	4
2637	10151	5
423	3218	5
3838	11516	5
3126	9768	3
1492	5023	4
4830	18665	4
1821	7040	5
4271	1833	5
2608	11958	4
3118	13034	4
4200	3865	5
426	1520	5
4667	7071	2
562	3736	3
601	11996	2
1595	13049	5
362	1293	5
2195	3998	3
813	5307	5
513	8221	3
64	3254	5
3622	5858	3
2841	15303	4
1436	3506	5
288	1216	5
4631	992	5
2360	12620	2
3460	17549	4
2756	18729	5
2024	840	4
105	2131	5
4763	12430	5
4056	3701	5
126	388	4
2698	17789	5
983	8522	5
3467	12458	5
724	2728	5
2107	5071	5
2209	6692	2
2559	13456	5
2648	2450	4
1592	6780	5
4786	7539	4
3442	5384	4
4784	10478	4
2323	10229	4
2700	17660	5
73	3738	5
886	10501	5
2439	4733	4
366	1436	5
4072	12827	3
2180	1020	5
134	4909	3
2113	16845	1
1378	8172	4
4499	8556	5
5083	2243	5
4503	920	4
1162	270	5
405	10488	1
1889	11678	5
3408	6353	5
3694	14677	4
2883	3603	3
3481	15170	5
387	7068	3
1230	10816	3
926	4137	5
5152	12198	5
2551	13011	5
604	10603	5
88	814	4
559	1546	5
4866	18962	5
2557	5383	5
3558	18765	3
2898	13566	4
2422	11175	5
2945	13059	5
2511	10315	4
1251	6039	4
1363	14880	5
433	4698	5
4979	7750	5
627	12216	3
662	10712	4
3380	12030	5
2053	12354	5
2050	4271	2
1380	11665	5
2559	7144	4
1162	14893	5
1134	7490	3
2888	3247	4
4083	14190	5
980	12058	4
4203	13297	4
3564	5304	2
791	10527	5
4342	280	1
5153	12543	1
234	3049	3
56	2813	5
757	12328	5
142	5137	5
4464	11217	5
3717	17736	4
2969	13592	5
2981	6166	5
1040	2505	5
182	5468	4
468	11093	2
248	2637	5
3893	13979	4
928	1480	5
980	1722	5
1	34	5
555	11631	5
2692	8329	4
2584	4816	4
964	12696	4
321	9257	5
3113	10592	5
4863	4828	5
2247	14624	5
886	12890	5
1094	11804	3
4269	8305	5
1046	8998	4
1401	12106	5
4621	14624	5
203	954	5
1052	12038	3
3738	7047	1
321	6628	5
2987	10516	5
3558	7474	5
4975	18289	5
366	10034	3
921	3528	3
2477	13606	5
3045	13071	3
134	3521	1
562	11843	4
2659	18481	5
2575	14471	2
249	7583	5
4622	13440	5
638	11101	5
3433	4634	5
693	6894	3
4179	2370	5
2457	17956	5
435	1884	5
1659	5144	5
16	1472	5
2666	18338	4
1844	11265	5
888	763	5
404	10437	5
4868	12922	5
3969	9938	5
3439	11753	5
397	1240	3
1364	15290	5
1889	9110	5
978	13117	5
3414	8259	3
1719	6467	4
60	2912	5
134	2128	4
5250	17408	4
2585	5569	3
430	10834	5
178	5703	2
3239	9905	5
1471	8209	5
5058	7650	1
2159	14452	4
459	1786	4
977	3508	5
271	2654	5
102	1568	4
3376	12141	4
10	962	4
2039	8460	4
5048	5557	4
4472	16488	3
5105	11527	4
188	5900	5
4349	5284	5
2358	3581	5
1963	14104	4
1578	6304	5
2026	14750	5
366	3569	4
261	6028	4
4293	18187	4
4410	9277	4
133	4860	5
1327	15468	4
87	588	4
1984	16974	5
4454	15995	3
407	1631	5
2515	5527	5
2163	15595	4
2619	6827	4
2592	5564	4
1084	6756	5
738	1242	3
681	11836	5
733	10954	3
1863	3579	1
875	11021	5
2604	2272	4
3421	16820	4
265	8404	5
745	870	5
681	6864	5
224	6644	5
3387	14809	3
2435	11055	5
4269	14705	2
4531	5816	2
1880	13860	3
2407	196	5
3812	12657	5
4602	13285	4
133	2873	4
1768	4684	4
1210	1289	2
4566	5974	5
2268	13584	5
2065	6471	1
384	4777	5
1472	4871	4
865	3743	5
4535	19107	3
3421	2480	5
5226	11883	2
407	3437	5
60	2438	4
4849	18441	4
3777	12922	5
3467	8370	2
791	2396	4
2505	3658	5
27	1928	4
1621	988	4
704	11768	5
347	9836	4
5139	14476	1
1260	12218	1
3741	1597	4
2553	18140	2
2666	12988	4
280	8670	5
1861	9117	4
5131	8560	5
553	5901	3
700	859	5
3785	3453	5
2691	17740	2
1039	10570	5
5244	17096	5
3550	12657	5
1880	3508	5
911	796	5
1035	3492	5
874	11091	5
2345	938	4
4566	15232	5
4622	17323	5
3634	2144	5
2553	9141	4
2143	12657	5
865	9255	5
64	1764	5
815	12862	4
3792	14848	3
4315	13702	5
49	2747	5
3061	9787	2
3541	8118	5
5126	14454	5
908	3079	5
3387	14142	5
1894	7772	5
1985	16975	5
5062	4545	5
1062	4901	4
1402	5041	2
4293	17250	5
367	6211	4
719	12762	3
623	12131	3
1815	3251	5
938	686	4
2645	11756	4
1477	334	4
1046	9189	4
1279	8017	5
190	1685	3
4792	7073	4
2847	1392	4
5219	5858	5
4401	6929	5
4651	17513	5
893	2649	5
902	1369	4
1821	16575	4
1380	15043	5
5067	9834	4
2175	17366	5
3087	1477	5
64	3253	5
630	9481	4
864	13370	5
469	2521	5
5015	14429	3
40	2406	5
2949	12576	5
1743	1581	3
67	605	5
3354	8132	5
4497	6479	5
431	10835	3
4148	5702	5
2495	4236	3
5215	18432	5
1471	2895	5
509	11311	4
1862	7437	5
2262	8365	1
163	1152	5
4728	341	5
5064	18334	3
1456	5221	5
1205	8670	5
2167	2287	5
1213	6805	5
2587	16782	5
1898	10879	5
2364	5979	5
3937	14921	2
907	376	4
4804	17291	4
3400	15035	3
4529	18579	4
333	3242	5
842	13295	5
4162	13519	4
4109	14160	4
2258	7428	5
3354	14516	2
4368	14066	4
4098	8026	5
2797	13741	4
30	2005	5
1556	7002	5
3377	19007	5
3205	792	5
4865	18710	2
4067	5384	5
2692	2521	4
4972	2680	5
4786	8111	4
5124	7600	5
4401	894	4
4955	895	5
53	2788	5
323	6526	3
514	267	5
2265	859	5
3335	8579	5
2479	13590	1
1628	12787	5
2279	9147	5
2422	15345	5
3413	17610	2
1997	877	2
519	9813	5
2947	9796	4
3354	16849	4
1899	16817	4
4651	922	5
1802	8067	2
240	3437	4
2464	187	3
249	4954	3
2470	12301	4
1295	13834	5
2357	10091	5
3029	10933	4
168	5554	5
890	12732	4
555	11628	4
74	1321	4
4631	4545	5
461	10996	5
2537	991	5
3034	14720	5
997	318	4
16	1316	4
4145	16067	4
224	6683	5
255	108	4
1213	14782	5
5117	8269	5
2768	5797	5
2512	1435	4
293	4031	4
1334	152	5
5022	15441	4
5092	19196	5
2482	8556	4
3464	17488	5
2712	13294	4
1380	2887	5
47	2457	5
4168	297	5
1912	957	5
